substrate,power,calibration,baked,bake time,sample number,pressure,mtime,burn quality,DW,filePath,CW,cell number
304,unknown,false,baked,12h,1,unknown,1423787058.2622998,N/A,unknown,Y:/Characterization/GDOES/TCO/Today/S304_DW_baked-1.jy,unknown,unknown
304,9W,false,baked,12h,11,850,1428706149.2910056,N/A,unknown,Y:/Characterization/GDOES/TCO/041015 9W 850Pa/S304_bake-11.jy,unknown,unknown
304,9W,false,no bake,12h,11,850,1428704736.1469235,good,unknown,Y:/Characterization/GDOES/TCO/041015 9W 850Pa/S304_nb-11.jy,unknown,unknown
305,unknown,false,baked,12h,19,unknown,1400617469.3895416,N/A,1,Y:/Characterization/GDOES/TCO/Pulse recipe opt\S305 std/S305 dw 1 cw 33-19.jy,33,unknown
305,unknown,false,baked,12h,20,unknown,1400619061.6219382,N/A,1,Y:/Characterization/GDOES/TCO/Pulse recipe opt\S305 std/S305 dw 1 cw 33-20.jy,33,unknown
299,unknown,false,baked,12h,01,unknown,1393295059.785524,N/A,unknown,Y:/Characterization/GDOES/TCO/S00299\KOH treat/S308R1-01-1.jy,unknown,unknown
299,unknown,false,baked,12h,01,unknown,1393358806.900664,N/A,unknown,Y:/Characterization/GDOES/TCO/S00299\KOH treat/S308R1-01-2.jy,unknown,unknown
299,unknown,false,baked,12h,01,unknown,1393546525.0996628,N/A,unknown,Y:/Characterization/GDOES/TCO/S00299\KOH treat/S308R1-01-3.jy,unknown,unknown
299,unknown,false,baked,12h,01,unknown,1393547176.6660073,N/A,unknown,Y:/Characterization/GDOES/TCO/S00299\KOH treat/S308R1-01-4.jy,unknown,unknown
299,unknown,false,baked,12h,01,unknown,1393547723.680968,N/A,unknown,Y:/Characterization/GDOES/TCO/S00299\KOH treat/S308R1-01-5.jy,unknown,unknown
299,unknown,false,baked,12h,01,unknown,1394067830.0803885,N/A,unknown,Y:/Characterization/GDOES/TCO/S00299\KOH treat\Pulse RF/S308R1-01-PRF22-1.jy,unknown,unknown
299,unknown,false,baked,12h,01,unknown,1393294639.6957984,N/A,unknown,Y:/Characterization/GDOES/TCO/S00299\KOH treat/S308R1-01.jy,unknown,unknown
299,unknown,false,baked,12h,02,unknown,1393359649.0993433,N/A,unknown,Y:/Characterization/GDOES/TCO/S00299\KOH treat/S308R1-02-1----00001.jy,unknown,unknown
299,unknown,false,baked,12h,02,unknown,1393296105.03416,N/A,unknown,Y:/Characterization/GDOES/TCO/S00299\KOH treat/S308R1-02-1.jy,unknown,unknown
299,unknown,false,baked,12h,02,unknown,1393296565.4377685,N/A,unknown,Y:/Characterization/GDOES/TCO/S00299\KOH treat/S308R1-02-2.jy,unknown,unknown
299,unknown,false,baked,12h,02,unknown,1393548381.268923,N/A,unknown,Y:/Characterization/GDOES/TCO/S00299\KOH treat/S308R1-02-3.jy,unknown,unknown
299,unknown,false,baked,12h,02,unknown,1394069315.7203858,N/A,unknown,Y:/Characterization/GDOES/TCO/S00299\KOH treat\Pulse RF/S308R1-02-PRF22-1.jy,unknown,unknown
271,unknown,false,baked,12h,1,unknown,1391553469.4330537,N/A,unknown,Y:/Characterization/GDOES/TCO/S00271/S309_95_60-1.jy,unknown,unknown
271,unknown,false,baked,12h,2,unknown,1391554144.2146578,N/A,unknown,Y:/Characterization/GDOES/TCO/S00271/S309_95_60-2.jy,unknown,unknown
271,unknown,false,baked,12h,3,unknown,1391554578.05142,N/A,unknown,Y:/Characterization/GDOES/TCO/S00271/S309_95_60-3.jy,unknown,unknown
271,unknown,false,baked,12h,4,unknown,1391555056.0990863,N/A,unknown,Y:/Characterization/GDOES/TCO/S00271/S309_95_60-4.jy,unknown,unknown
271,unknown,false,baked,12h,5,unknown,1391555683.313788,N/A,unknown,Y:/Characterization/GDOES/TCO/S00271/S309_95_60-5.jy,unknown,unknown
312,unknown,false,baked,12h,N/A,unknown,1400628726.4502773,N/A,1,Y:/Characterization/GDOES/TCO/S00312 PRF\PRF Lp/S312 dw 1 cw 42 -LP2.jy,42,unknown
312,unknown,false,baked,12h,1,unknown,1400625510.4888408,N/A,2,Y:/Characterization/GDOES/TCO/S00312 PRF/S312 dw 2 cw 67 -1.jy,67,unknown
312,unknown,false,baked,12h,2,unknown,1400888843.6606941,N/A,2,Y:/Characterization/GDOES/TCO/S00312 PRF/S312 dw 2 cw 67 -2.jy,67,unknown
312,unknown,false,baked,12h,2,unknown,1400626422.4820428,N/A,2,Y:/Characterization/GDOES/TCO/S00312 PRF\PRF Lp/S312 dw 2 cw 67 -2lp.jy,67,unknown
312,unknown,false,baked,12h,N/A,unknown,1400627592.4528978,N/A,2,Y:/Characterization/GDOES/TCO/S00312 PRF\PRF Lp/S312 dw 2 cw 67 -LP3.jy,67,unknown
312,10W,false,baked,12h,1,1000,1417725835.6697702,N/A,unknown,Y:/Characterization/GDOES/TCO/Tests\S312 CW 42\10W 1000Pa/S312_10W_1000Pa-1.jy,unknown,unknown
312,11W,false,baked,12h,1,1000,1417726742.6085632,N/A,unknown,Y:/Characterization/GDOES/TCO/Tests\S312 CW 42\11W 1000Pa/S312_11W_1000Pa-1.jy,unknown,unknown
312,5W,false,baked,12h,1,1000,1417732112.691971,N/A,unknown,Y:/Characterization/GDOES/TCO/Tests\S312 CW 42\11.5W 1000Pa/S312_11_5W_1000Pa-1.jy,unknown,unknown
312,5W,false,baked,12h,2,1000,1417732954.1106489,N/A,unknown,Y:/Characterization/GDOES/TCO/Tests\S312 CW 42\11.5W 1000Pa/S312_11_5W_1000Pa-2.jy,unknown,unknown
312,12W,false,baked,12h,1,1000,1417729081.8614597,N/A,unknown,Y:/Characterization/GDOES/TCO/Tests\S312 CW 42\12W 1000Pa/S312_12W_1000Pa-1.jy,unknown,unknown
312,9W,false,baked,12h,1,900,1417719724.2524602,N/A,unknown,Y:/Characterization/GDOES/TCO/Tests\S312 CW 42\9W 900Pa/S312_9W_900Pa-1.jy,unknown,unknown
323,12W,false,baked,12h,10,900,1420505038.4367216,N/A,2,Y:/Characterization/GDOES/TCO/S00323 PRF\12W 900Pa/S312_DW 2_cw67-10.jy,67,unknown
323,12W,false,baked,12h,11,900,1420505776.7236183,N/A,2,Y:/Characterization/GDOES/TCO/S00323 PRF\12W 900Pa/S312_DW 2_cw67-11.jy,67,unknown
323,12W,false,baked,12h,12,900,1420506396.3168943,N/A,2,Y:/Characterization/GDOES/TCO/S00323 PRF\12W 900Pa/S312_DW 2_cw67-12.jy,67,unknown
312,unknown,false,baked,12h,1,unknown,1400620567.1649828,N/A,1,Y:/Characterization/GDOES/TCO/S00312 PRF/S312_dw1_cw 42-1.jy,42,unknown
312,unknown,false,baked,12h,2,unknown,1400883797.3514464,N/A,1,Y:/Characterization/GDOES/TCO/S00312 PRF/S312_dw1_cw 42-2.jy,42,unknown
314,unknown,false,baked,12h,1,unknown,1394213721.6936638,N/A,unknown,Y:/Characterization/GDOES/TCO/S00314 ATI/S314_d64_c75_dark-1.jy,unknown,unknown
314,unknown,false,baked,12h,2,unknown,1394238106.8073351,N/A,unknown,Y:/Characterization/GDOES/TCO/S00314 ATI/S314_d64_c75_dark-2.jy,unknown,unknown
314,unknown,false,baked,h,1,unknown,1394215153.828767,N/A,unknown,Y:/Characterization/GDOES/TCO/S00314 ATI/S314_d64_c75_light-1.jy,unknown,unknown
314,unknown,false,baked,h,2,unknown,1394236442.7011995,N/A,unknown,Y:/Characterization/GDOES/TCO/S00314 ATI/S314_d64_c75_light-2.jy,unknown,unknown
315,unknown,false,baked,12h,1,unknown,1394563349.9015698,N/A,unknown,Y:/Characterization/GDOES/TCO/S00315 PRF/S315_d144.3_c16-1.jy,unknown,unknown
315,unknown,false,baked,12h,2,unknown,1394565796.0934546,N/A,unknown,Y:/Characterization/GDOES/TCO/S00315 PRF/S315_d144.3_c16-2.jy,unknown,unknown
315,unknown,false,baked,12h,3,unknown,1394584020.400003,N/A,unknown,Y:/Characterization/GDOES/TCO/S00315 PRF/S315_d144.3_c16-3.jy,unknown,unknown
315,unknown,false,baked,12h,1,unknown,1394576427.245091,N/A,unknown,Y:/Characterization/GDOES/TCO/S00315 PRF/S315_d144.3_c42-1.jy,unknown,unknown
315,unknown,false,baked,12h,3,unknown,1394581753.762822,N/A,unknown,Y:/Characterization/GDOES/TCO/S00315 PRF/S315_d144.3_c42-3.jy,unknown,unknown
315,unknown,false,baked,12h,1,unknown,1394573075.1300151,N/A,unknown,Y:/Characterization/GDOES/TCO/S00315 PRF/S315_d144.3_c84-1.jy,unknown,unknown
315,unknown,false,baked,12h,2,unknown,1394574810.0994506,N/A,unknown,Y:/Characterization/GDOES/TCO/S00315 PRF/S315_d144.3_c84-2.jy,unknown,unknown
315,unknown,false,baked,12h,1,unknown,1394580249.451792,N/A,unknown,Y:/Characterization/GDOES/TCO/S00315 PRF/S315_d30_c42-1.jy,unknown,unknown
316,unknown,false,baked,12h,2,unknown,1395276228.6644826,N/A,unknown,Y:/Characterization/GDOES/TCO/S00316 PRF/S316_D129_c54-2.jy,unknown,unknown
316,unknown,false,baked,12h,1,unknown,1394072693.1565146,N/A,unknown,Y:/Characterization/GDOES/TCO/S00316 PRF/S316_D32_c54-1.jy,unknown,unknown
316,unknown,false,baked,12h,2,unknown,1395269401.1727152,N/A,unknown,Y:/Characterization/GDOES/TCO/S00316 PRF/S316_D32_c54-2.jy,unknown,unknown
316,unknown,false,baked,12h,1,unknown,1394071251.3873856,N/A,unknown,Y:/Characterization/GDOES/TCO/S00316 PRF/S316_D5.67_c54-1.jy,unknown,unknown
316,unknown,false,baked,12h,2,unknown,1395266214.39633,N/A,unknown,Y:/Characterization/GDOES/TCO/S00316 PRF/S316_D5.67_c54-2.jy,unknown,unknown
316,unknown,false,baked,12h,2,unknown,1395270919.0079687,N/A,unknown,Y:/Characterization/GDOES/TCO/S00316 PRF/S316_D54_c54-2.jy,unknown,unknown
316,unknown,false,baked,12h,1,unknown,1394245227.7540176,N/A,unknown,Y:/Characterization/GDOES/TCO/S00316 PRF/S316_d129_c54-1.jy,unknown,unknown
316,unknown,false,baked,12h,1,unknown,1394243602.292775,N/A,unknown,Y:/Characterization/GDOES/TCO/S00316 PRF/S316_d54_c54-1.jy,unknown,unknown
317,unknown,false,baked,12h,1,unknown,1395789531.2189496,N/A,9.7,Y:/Characterization/GDOES/TCO/S00317PRF\cw 12/S317_dw 9.7_cw12-1.jy,12,unknown
317,unknown,false,baked,12h,1,unknown,1395876142.9155228,N/A,13.1,Y:/Characterization/GDOES/TCO/S00317PRF\cw 12/S317_dw13.1_cw54-1.jy,54,unknown
317,unknown,false,baked,12h,1,unknown,1395792559.0194037,N/A,14.3,Y:/Characterization/GDOES/TCO/S00317PRF\cw 12/S317_dw14.3_cw12-1.jy,12,unknown
317,unknown,false,baked,12h,1,unknown,1395794990.5984907,N/A,17,Y:/Characterization/GDOES/TCO/S00317PRF\cw 12/S317_dw17_cw12-1.jy,12,unknown
317,unknown,false,baked,12h,2,unknown,1395852766.7332547,N/A,17,Y:/Characterization/GDOES/TCO/S00317PRF\cw 12/S317_dw17_cw12-2.jy,12,unknown
317,unknown,false,baked,12h,1,unknown,1395794472.11598,N/A,18.5,Y:/Characterization/GDOES/TCO/S00317PRF\cw 12/S317_dw18.5_cw12-1.jy,12,unknown
317,unknown,false,baked,12h,1,unknown,1395874509.0222654,N/A,21.9,Y:/Characterization/GDOES/TCO/S00317PRF\cw 12/S317_dw21.9_cw54-1.jy,54,unknown
317,unknown,false,baked,12h,1,unknown,1395878520.2348983,N/A,25.7,Y:/Characterization/GDOES/TCO/S00317PRF\cw 12/S317_dw25.7_cw46-1.jy,46,unknown
317,unknown,false,baked,12h,1,unknown,1395881346.7520506,N/A,3.6,Y:/Characterization/GDOES/TCO/S00317PRF\cw 12/S317_dw3.6_cw46-1.jy,46,unknown
317,unknown,false,baked,12h,1,unknown,1395860545.8051555,N/A,45,Y:/Characterization/GDOES/TCO/S00317PRF\cw 12/S317_dw45_cw12-1.jy,12,unknown
317,unknown,false,baked,12h,1,unknown,1395871241.3553302,N/A,62,Y:/Characterization/GDOES/TCO/S00317PRF\cw 12/S317_dw62_cw12-1.jy,12,unknown
317,unknown,false,baked,12h,1,unknown,1395861980.0788882,N/A,67,Y:/Characterization/GDOES/TCO/S00317PRF\cw 12/S317_dw67_cw12-1.jy,12,unknown
317,unknown,false,baked,12h,1,unknown,1395879802.9109392,N/A,8.25,Y:/Characterization/GDOES/TCO/S00317PRF\cw 12/S317_dw8.25_cw29-1.jy,29,unknown
317,unknown,false,baked,12h,2,unknown,1395872735.37715,N/A,9.7,Y:/Characterization/GDOES/TCO/S00317PRF\cw 12/S317_dw9.7_cw12-2.jy,12,unknown
322,unknown,false,baked,12h,03,unknown,1408744617.5314193,N/A,57,Y:/Characterization/GDOES/TCO/S00322 PRF/S322-03 dw57 cw71-1.jy,71,unknown
323,unknown,false,baked,12h,03,unknown,1408752953.8586247,N/A,57,Y:/Characterization/GDOES/TCO/S00323 PRF/S322-03 dw57 cw71-2.jy,71,unknown
322,unknown,false,baked,12h,08,unknown,1408746299.6243615,N/A,88,Y:/Characterization/GDOES/TCO/S00322 PRF/S322-08 dw88 cw71-1.jy,71,unknown
322,unknown,false,baked,12h,1,unknown,1398977444.9747572,N/A,13,Y:/Characterization/GDOES/TCO/S00322 PRF/S322_1 dw 13 cw 46-1.jy,46,unknown
322,unknown,false,baked,12h,1,unknown,1398985671.569782,N/A,17,Y:/Characterization/GDOES/TCO/S00322 PRF/S322_1 dw 17 cw 46-1.jy,46,unknown
322,unknown,false,baked,12h,1,unknown,1398988540.3506086,N/A,34,Y:/Characterization/GDOES/TCO/S00322 PRF/S322_1 dw 34 cw 46-1.jy,46,unknown
322,unknown,false,baked,12h,1,unknown,1398969489.7002087,N/A,4,Y:/Characterization/GDOES/TCO/S00322 PRF/S322_1 dw 4 cw 46-1.jy,46,unknown
322,unknown,false,baked,12h,1,unknown,1409011593.9066346,N/A,115,Y:/Characterization/GDOES/TCO/S00322 PRF/S322_8 dw115 cw 71-1.jy,71,unknown
322,unknown,false,baked,12h,1,unknown,1398990057.281673,N/A,123,Y:/Characterization/GDOES/TCO/S00322 PRF/S322_9 dw123 cw 46-1.jy,46,unknown
323,12W,false,baked,12h,3,900,1417831936.396358,N/A,unknown,Y:/Characterization/GDOES/TCO/S00323 PRF\12W 900Pa/S323 12W_900Pa-3.jy,unknown,unknown
323,12W,false,baked,12h,2,900,1417834768.2249196,N/A,unknown,Y:/Characterization/GDOES/TCO/S00323 PRF\12W 900Pa/S323 7W_700Pa-2.jy,unknown,unknown
323,12W,false,baked,12h,4,900,1418175685.31058,N/A,2,Y:/Characterization/GDOES/TCO/S00323 PRF\12W 900Pa/S323 DW 2 cw 63 -4.jy,63,unknown
323,12W,false,baked,12h,1,900,1417832712.9501219,N/A,2,Y:/Characterization/GDOES/TCO/S00323 PRF\12W 900Pa/S323 DW2 10W 900Pa-1.jy,unknown,unknown
323,12W,false,baked,12h,1,900,1417833554.6184,N/A,2,Y:/Characterization/GDOES/TCO/S00323 PRF\12W 900Pa/S323 DW2 7W 700Pa-1.jy,unknown,unknown
323,12W,false,baked,12h,1,900,1417830228.0685575,N/A,2,Y:/Characterization/GDOES/TCO/S00323 PRF\12W 900Pa/S323 DW2_63-1.jy,unknown,unknown
323,unknown,false,baked,12h,3,unknown,1401824567.722078,N/A,2,Y:/Characterization/GDOES/TCO/Pulse recipe opt\NVS_TCO_Pulse_1/S323 dw 2 cw 63 -3.jy,63,unknown
323,12W,false,baked,12h,1,900,1418173940.4163153,N/A,2,Y:/Characterization/GDOES/TCO/S00323 PRF\12W 900Pa/S323 dw 2 cw 63-1.jy,63,unknown
323,unknown,false,baked,12h,2,unknown,1400890340.7485237,N/A,2,Y:/Characterization/GDOES/TCO/S00323 PRF/S323 dw 2 cw 63-2.jy,63,unknown
323,12W,false,baked,12h,3,900,1418174987.5837545,N/A,2,Y:/Characterization/GDOES/TCO/S00323 PRF\12W 900Pa/S323 dw 2 cw 63-3.jy,63,unknown
323,12W,false,baked,12h,N/A,900,1418173127.692101,N/A,2,Y:/Characterization/GDOES/TCO/S00323 PRF\12W 900Pa/S323 dw 2 cw 73.jy,73,unknown
323,12W,false,baked,12h,2,900,1417831272.2407913,N/A,2,Y:/Characterization/GDOES/TCO/S00323 PRF\12W 900Pa/S323 dw2 12W_900Pa-2.jy,unknown,unknown
323,unknown,false,baked,12h,1,unknown,1408748138.5399914,N/A,48,Y:/Characterization/GDOES/TCO/S00323 PRF/S323_2DW 48 cw 71 -1.jy,71,unknown
323,unknown,false,baked,12h,1,unknown,1408749684.0872939,N/A,118,Y:/Characterization/GDOES/TCO/S00323 PRF/S323_2DW118 cw 71 -1.jy,71,unknown
323,unknown,false,baked,12h,1,unknown,1398878742.0166883,N/A,13,Y:/Characterization/GDOES/TCO/S00323 PRF/S323_DW 13 cw 54 -1.jy,54,unknown
323,unknown,false,baked,12h,1,unknown,1398901005.6665275,N/A,22,Y:/Characterization/GDOES/TCO/S00323 PRF/S323_DW 22 cw 54 -1.jy,54,unknown
323,unknown,false,baked,12h,1,unknown,1398877183.2786167,N/A,4.6,Y:/Characterization/GDOES/TCO/S00323 PRF/S323_DW 4.6 cw 54 -1.jy,54,unknown
323,unknown,false,baked,12h,1,unknown,1398899404.4203274,N/A,49,Y:/Characterization/GDOES/TCO/S00323 PRF/S323_DW 49 cw 54 -1.jy,54,unknown
323,unknown,false,baked,12h,1,unknown,1398814009.5525193,N/A,119,Y:/Characterization/GDOES/TCO/S00323 PRF/S323_dw 119_CW 54 -1.jy,54,unknown
325,unknown,false,baked,12h,1,unknown,1398967932.627486,N/A,3,Y:/Characterization/GDOES/TCO/S00325 PRF/S325_1 dw 3 cw 54-1.jy,54,unknown
325,unknown,false,baked,12h,1,unknown,1398902559.4604566,N/A,29,Y:/Characterization/GDOES/TCO/S00325 PRF/S325_2_dw 29_cw 54-1.jy,54,unknown
325,unknown,false,baked,12h,1,unknown,1398966446.3972757,N/A,60,Y:/Characterization/GDOES/TCO/S00325 PRF/S325_3 dw 60 cw 54-1.jy,54,unknown
325,unknown,false,baked,12h,1,unknown,1398903910.825418,N/A,90,Y:/Characterization/GDOES/TCO/S00325 PRF/S325_4_dw 90_cw 54-1.jy,54,unknown
325,unknown,false,baked,12h,1,unknown,1398905485.83137,N/A,113,Y:/Characterization/GDOES/TCO/S00325 PRF/S325_5_dw113_cw 54-1.jy,54,unknown
331,9W,false,baked,12h,03,850,1429226991.0718822,N/A,18,Y:/Characterization/GDOES/TCO/s00331 PRF\9W 850Pa/S331-03 dw 18 cw54-1.jy,54,unknown
331,9W,false,baked,12h,03,850,1429227297.7216208,N/A,18,Y:/Characterization/GDOES/TCO/s00331 PRF\9W 850Pa/S331-03 dw 18 cw54-2.jy,54,unknown
331,9W,false,baked,12h,03,850,1429227845.7661836,good,18,Y:/Characterization/GDOES/TCO/s00331 PRF\9W 850Pa/S331-03 dw 18 cw54-3.jy,54,unknown
331,9W,false,baked,12h,03,850,1429209621.590432,N/A,20,Y:/Characterization/GDOES/TCO/s00331 PRF\9W 850Pa/S331-03 dw 20 cw71-1.jy,71,unknown
331,9W,false,baked,12h,03,850,1429217962.0660572,N/A,21,Y:/Characterization/GDOES/TCO/s00331 PRF\9W 850Pa/S331-03 dw 21 cw29-1.jy,29,unknown
331,9W,false,baked,12h,03,850,1429225779.6517546,N/A,22,Y:/Characterization/GDOES/TCO/s00331 PRF\9W 850Pa/S331-03 dw 22 cw46-1.jy,46,unknown
432,75W,false,baked,3h,3,1200,1431369123.817847,N/A,unknown,Y:/Characterization/GDOES/TCO/S00432 bake expt\3.75W 1200Pa\C01066712 bake expt/S342 712 b3hrs 5-3.jy,unknown,unknown
432,75W,false,baked,15m,2,1200,1431370115.2151883,good,unknown,Y:/Characterization/GDOES/TCO/S00432 bake expt\3.75W 1200Pa\C01066712 bake expt/S342 712b 15min 7-2.jy,unknown,unknown
432,75W,false,baked,30m,5,1200,1431375371.0466075,bad,unknown,Y:/Characterization/GDOES/TCO/S00432 bake expt\3.75W 1200Pa\C01066712 bake expt/S342 712b30min 8-5.jy,unknown,unknown
432,75W,false,baked,15m,2,1200,1431367188.33526,ok,unknown,Y:/Characterization/GDOES/TCO/S00432 bake expt\3.75W 1200Pa\C01066713 bake expt/S342 713b15min 3-2.jy,unknown,unknown
432,75W,false,baked,30m,3,1200,1431367952.6586022,N/A,unknown,Y:/Characterization/GDOES/TCO/S00432 bake expt\3.75W 1200Pa\C01066713 bake expt/S342 713b30min 2-3.jy,unknown,unknown
432,75W,false,baked,30m,4,1200,1431368229.169088,ok,unknown,Y:/Characterization/GDOES/TCO/S00432 bake expt\3.75W 1200Pa\C01066713 bake expt/S342 713b30min 2-4.jy,unknown,unknown
432,75W,false,baked,60m,3,1200,1431366238.7771919,bad,unknown,Y:/Characterization/GDOES/TCO/S00432 bake expt\3.75W 1200Pa\C01066713 bake expt/S342 713b60min 6-3.jy,unknown,unknown
432,75W,false,no bake,12h,5,1200,1431364976.6881752,N/A,unknown,Y:/Characterization/GDOES/TCO/S00432 bake expt\3.75W 1200Pa\C01066713 bake expt/S342 713nb -5.jy,unknown,unknown
432,75W,false,no bake,12h,4,1200,1431365300.622744,bad,unknown,Y:/Characterization/GDOES/TCO/S00432 bake expt\3.75W 1200Pa\C01066713 bake expt/S342 713nb 13-4.jy,unknown,unknown
342,75W,false,baked,12h,1,1200,1433187852.8718443,N/A,48,Y:/Characterization/GDOES/TCO/052215 3.75W 1200Pa/S342 dw48 cw2-1.jy,2,unknown
342,75W,false,baked,12h,2,1200,1433189053.2471528,N/A,48,Y:/Characterization/GDOES/TCO/052215 3.75W 1200Pa/S342 dw48 cw2-2.jy,2,unknown
346,unknown,false,baked,12h,06,unknown,1408492449.255266,N/A,79,Y:/Characterization/GDOES/TCO/S00346 prf/S346-06 dw 79 cw 46-1.jy,46,unknown
346,unknown,false,baked,12h,06,unknown,1408735176.4102616,N/A,79,Y:/Characterization/GDOES/TCO/S00346 prf/S346-06 dw79 cw 46-2.jy,46,unknown
350,unknown,false,baked,12h,06,unknown,1408492104.15146,N/A,79,Y:/Characterization/GDOES/TCO/S00350 dw-1/S346-06dw 79 cw 46-1.jy,46,unknown
346,unknown,false,baked,12h,08,unknown,1408499105.0341313,N/A,117,Y:/Characterization/GDOES/TCO/S00346 prf/S346-08 dw 117 cw 46-1.jy,46,unknown
346,unknown,false,baked,12h,08,unknown,1408741292.6567917,N/A,117,Y:/Characterization/GDOES/TCO/S00346 prf/S346-08 dw117 cw46-2.jy,46,unknown
350,unknown,false,baked,12h,08,unknown,1408498898.4897685,N/A,117,Y:/Characterization/GDOES/TCO/S00350 dw-1/S346-08dw117 cw 46-1.jy,46,unknown
346,9W,false,baked,12h,09,850,1425603795.571855,N/A,134,Y:/Characterization/GDOES/TCO/S00346 prf\S346 9W 850 Pa/S346-09_Dw134 cw46-1.jy,46,unknown
346,9W,false,baked,12h,09,850,1425604439.4473858,N/A,134,Y:/Characterization/GDOES/TCO/S00346 prf\S346 9W 850 Pa/S346-09_Dw134 cw46-2.jy,46,unknown
346,unknown,false,baked,12h,12,unknown,1408500434.3748662,N/A,193.5,Y:/Characterization/GDOES/TCO/S00346 prf/S346-12 dw 193.5 cw 54-1.jy,54,unknown
346,unknown,false,baked,12h,12,unknown,1408742609.0590916,N/A,193,Y:/Characterization/GDOES/TCO/S00346 prf/S346-12 dw193cw46-2.jy,46,unknown
346,3W,false,baked,12h,12,unknown,1410312388.9081333,weird,193,Y:/Characterization/GDOES/TCO/S00346 prf/S346-12 dw193cw46-3 weird.jy,46,unknown
350,unknown,false,baked,12h,12,unknown,1408500179.3924184,N/A,193,Y:/Characterization/GDOES/TCO/S00350 dw-1/S346-12dw193 cw 54-1.jy,54,unknown
346,unknown,false,baked,12h,13,unknown,1409167608.932163,N/A,211,Y:/Characterization/GDOES/TCO/S00346 prf/S346-13 dw211cw46-1.jy,46,unknown
346,9W,false,baked,12h,13,850,1425605196.5011156,N/A,211,Y:/Characterization/GDOES/TCO/S00346 prf\S346 9W 850 Pa/S346-13_Dw211 cw46-1.jy,46,unknown
346,unknown,false,baked,12h,14,unknown,1409159675.8454175,N/A,232,Y:/Characterization/GDOES/TCO/S00346 prf/S346-14 dw232cw54-1.jy,54,unknown
346,unknown,false,baked,12h,9,unknown,1409169748.4548476,N/A,134,Y:/Characterization/GDOES/TCO/S00346 prf/S346-9 dw134cw46-1.jy,46,unknown
346,unknown,false,baked,12h,9,unknown,1409176723.8952742,N/A,134,Y:/Characterization/GDOES/TCO/S00346 prf/S346-9 dw134cw46-2.jy,46,unknown
346,unknown,false,baked,12h,1,unknown,1409093445.4873433,N/A,150,Y:/Characterization/GDOES/TCO/S00346 prf/S346_10dw150 cw 54-1.jy,54,unknown
346,unknown,false,baked,12h,1,unknown,1409098393.0490208,N/A,183,Y:/Characterization/GDOES/TCO/S00346 prf/S346_11dw183 cw 54-1.jy,54,unknown
365,unknown,false,baked,12h,3,unknown,1410311688.388903,N/A,194,Y:/Characterization/GDOES/TCO/S00365 prf/S346_12 dw194 cw54-3.jy,54,unknown
346,unknown,false,baked,12h,1,unknown,1409073683.836108,N/A,51,Y:/Characterization/GDOES/TCO/S00346 prf/S346_3 dw 51 cw 54-1.jy,54,unknown
365,unknown,false,baked,12h,3,unknown,1410307778.852248,N/A,79,Y:/Characterization/GDOES/TCO/S00365 prf/S346_6 dw79 cw46-3.jy,46,unknown
346,unknown,false,baked,12h,1,unknown,1409075253.6952531,N/A,100,Y:/Characterization/GDOES/TCO/S00346 prf/S346_7 dw100 cw 54-1.jy,54,unknown
365,unknown,false,baked,12h,3,unknown,1410309715.2992492,N/A,117,Y:/Characterization/GDOES/TCO/S00365 prf/S346_8 dw117 cw46-3.jy,46,unknown
350,unknown,true,baked,12h,6,unknown,1431018082.4686685,N/A,unknown,Y:/Characterization/GDOES/TCO/NVS_Pulse_PC_Low_PW/S350 #6.jy,unknown,unknown
350,unknown,true,baked,12h,7,unknown,1431018973.776234,N/A,unknown,Y:/Characterization/GDOES/TCO/NVS_Pulse_PC_Low_PW/S350 #7.jy,unknown,unknown
350,unknown,true,baked,12h,8,unknown,1431020040.5685077,N/A,unknown,Y:/Characterization/GDOES/TCO/NVS_Pulse_PC_Low_PW/S350 #8.jy,unknown,unknown
201,12W,false,baked,12h,N/A,6,1416333965.0630887,N/A,unknown,Y:/Characterization/GDOES/TCO/CIGS2010 opt/S350 12W_0.6Pa CW32.jy,32,unknown
201,12W,false,baked,12h,1,unknown,1416440158.5875895,N/A,unknown,Y:/Characterization/GDOES/TCO/CIGS2010 opt/S350 12W_0.7 CW13-1.jy,13,unknown
201,12W,false,baked,12h,1,unknown,1416368952.580692,N/A,unknown,Y:/Characterization/GDOES/TCO/CIGS2010 opt/S350 12W_0.7 CW15-1.jy,15,unknown
201,12W,false,baked,12h,2,unknown,1416421246.5345573,N/A,unknown,Y:/Characterization/GDOES/TCO/CIGS2010 opt/S350 12W_0.7 CW15-2.jy,15,unknown
